wo_id,asset_id,asset_name,type,priority,status,opened_at,due_date,closed_at,labor_hours,downtime_hours,cost_parts,cost_labor_int,cost_labor_ext,cost_services,cost_misc,cost_total,cost_planned,currency,work_center,cost_center,technician,short_text,criticality
4006739007_A0,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-08-18T16:00:00,2025-09-30,2025-08-20T00:00:00,3.341365162961312,0.4179144902098773,59879.67,77366.97,7628.48,38142.42,1092.78,176481.84,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS,C
4006812015_A0,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-08-19T12:00:00,2025-10-02,2025-08-20T00:00:00,2.4643462471741886,0.6380244106603252,31150.09,14354.66,1515.82,7579.1,20905.82,73989.66,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006802690_A0,10048855,COMPRESOR DE TORNILLO 6 GEA,CM,Media,Cerrada,2025-08-17T12:00:00,,2025-08-20T00:00:00,4.357226641551228,3.707423259040049,234125.72,76247.71,3116.6,15582.99,25559.43,351515.84,0.0,COP,PM003001,170600028,ESTEBAN,Suministrar aceite al compresor gea6,B
4006785398_A0,10048816,INTERCAMBIADOR CASCO TUBO MORRIS,CM,Alta,Cerrada,2025-08-18T03:00:00,,2025-08-20T00:00:00,7.67697840747269,1.2620762978805984,614495.6,132237.5,8823.72,44118.58,171175.31,962026.99,0.0,COP,PM003001,170600038,JOSE,cambio sello mecanico bomba aux chiller,A
4006785399_A0,10049187,COMPRESOR 1 CUARTO WIP,CM,Media,Cerrada,2025-08-17T22:00:00,,2025-08-20T00:00:00,4.194145643825947,8.329953535204648,69323.74,100984.46,5181.33,25906.65,8963.53,205178.39,0.0,COP,PM003001,170600038,JUAN,cambio de controlador,B
4006739009_A0,10047601,VAL SEG RECIBIDOR LIQUIDO SCANICO,PM,Baja,Abierta,2025-08-19T17:00:00,2025-10-02,2025-08-20T00:00:00,1.825317055295643,0.1777374906417152,44063.79,29215.04,6570.98,32854.91,117201.15,223334.89,0.0,COP,PM003001,170600028,JUAN,PVI_VAL_RECIBIDOR_LIQUIDO_SCANICO,C
4006767230_A1,10048864,COMPRESOR CTO PREENFRIADO,PM,Baja,Cerrada,2025-08-10T17:00:00,2025-09-14,2025-08-11T00:00:00,3.1906534602797616,1.0625869793124254,86339.1,135840.99,657.18,3285.9,1577.84,227043.83,0.0,COP,PM003001,170600038,ANDRES,MTTO BASADO EN CONDICIÓN_SEMANAL,C
4006767235_A1,10048848,COMPRESOR EMP TOMBLEADO,PM,Baja,Cerrada,2025-08-08T17:00:00,2025-09-14,2025-08-11T00:00:00,3.956775237557412,0.2088895140526319,32337.38,23044.33,648.29,3241.42,8594.84,67217.96,0.0,COP,PM003001,170600038,ESTEBAN,MTTO BASADO EN CONDICIÓN_SEMANAL,C
4006785566_A1,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Cerrada,2025-08-09T01:00:00,2025-09-15,2025-08-11T00:00:00,2.8380740589333486,0.6368713070467893,15853.45,37484.32,141.08,705.37,11314.64,65357.77,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006785464_A1,10048869,COMPRESOR 2 CUARTO WIP,CM,Media,Cerrada,2025-08-09T16:00:00,,2025-08-11T00:00:00,5.027384181853338,5.956528047227282,146.02,34.75,11.56,57.79,27.53,266.08,254.565,COP,PM003001,170600038,JUAN,CAMBIO DE CONTROLADOR TC 900,B
4006709066_A1,10048854,COMPRESOR FRICK DE BAJA 1,PM,Baja,Abierta,2025-08-10T17:00:00,2025-09-15,2025-08-12T00:00:00,3.1369461534349283,0.2455181561873108,26221.34,32524.77,5502.91,27514.52,4613.44,90874.07,0.0,COP,PM003001,170600028,ANDRES,PVI-COMPRESOR FRICK DE BAJA-MEC-1M,C
4006775864_A1,10048854,COMPRESOR FRICK DE BAJA 1,PM,Baja,Abierta,2025-08-09T11:00:00,2025-09-15,2025-08-12T00:00:00,3.118262106001671,0.8440013546355812,155452.02,47371.44,1634.39,8171.93,447.95,211443.33,0.0,COP,PM003001,170600028,ANDRES,PVI-COMPRESOR FRICK DE BAJA-MEC-1S,C
4006742692_A1,10048857,COMPRESOR DE TORNILLO 4 GEA,PM,Baja,Abierta,2025-08-11T17:00:00,2025-09-17,2025-08-12T00:00:00,2.304160354410961,0.1454918655456405,54749.03,14837.97,8537.97,42689.88,3161.42,115438.31,0.0,COP,PM003001,170600028,ANDRES,PVI-COMPRESOR GEA 4-MEC-1S,C
4006739083_A1,10048813,FLASH COOLER IQF STARFOST,PM,Baja,Abierta,2025-08-09T22:00:00,2025-09-14,2025-08-12T00:00:00,3.9869724807855818,0.0511502368807049,25173.92,18382.58,1645.8,8228.98,17630.17,69415.64,0.0,COP,PM003001,170600028,ANDRES,PVI_FLASH COOLER IQF STARFOST,C
4006739085_A1,10048812,FLASH COOLER TÚNELES,PM,Baja,Cerrada,2025-08-11T09:00:00,2025-09-17,2025-08-12T00:00:00,3.030597659797276,0.457365923626035,142444.61,60493.6,6733.38,33666.91,19892.0,256497.12,0.0,COP,PM003001,170600028,ANDRES,PVI_FLASH COOLER TÚNELES,C
4006386536_A1,10047621,FLASH COOLER IQF SCANICO,PM,Baja,Cerrada,2025-08-11T17:00:00,2025-09-15,2025-08-12T00:00:00,3.5124941187276875,1.121731349945274,42967.35,25201.78,1211.73,6058.68,3822.29,78050.1,0.0,COP,PM003001,170600038,SEBASTIAN,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006739059_A1,10048814,FLASH COOLER IQF,PM,Baja,Cerrada,2025-08-10T10:00:00,2025-09-14,2025-08-12T00:00:00,3.980746658905909,0.8901088613193029,55754.3,43560.14,310.63,1553.14,1278.88,102146.47,0.0,COP,PM003001,170600028,SEBASTIAN,PVI_FLASH COOLER IQF,C
4006739088_A1,10048810,INTERCOOLER IQF STARFROST,PM,Baja,Cerrada,2025-08-09T02:00:00,2025-09-15,2025-08-12T00:00:00,3.946531176029944,0.825445118288183,29917.61,3329.35,6018.57,30092.83,17239.21,80579.01,0.0,COP,PM003001,170600028,SEBASTIAN,PVI_INTERCOOLER IQF STARFROST,C
4006709071_A1,10048853,COMPRESOR FRICK DE BAJA 2,PM,Baja,Cerrada,2025-08-09T19:00:00,2025-09-14,2025-08-12T00:00:00,4.165385108972786,0.8161710276980596,40545.2,3511.85,3802.56,19012.82,888.65,63958.51,0.0,COP,PM003001,170600028,SEBASTIAN,PVI-COMPRESOR FRICK DE BAJA-MEC-1M,C
4006775871_A1,10048853,COMPRESOR FRICK DE BAJA 2,PM,Baja,Cerrada,2025-08-09T17:00:00,2025-09-13,2025-08-12T00:00:00,3.4015145154905766,1.291875923924801,14151.77,30170.48,1252.58,6262.89,4636.96,55222.09,0.0,COP,PM003001,170600028,SEBASTIAN,PVI-COMPRESOR FRICK DE BAJA-MEC-1S,C
4006562610_A1,10048851,COMPRESOR DE TORNILLO MORRIS GEA,PM,Baja,Abierta,2025-08-09T21:00:00,2025-09-15,2025-08-12T00:00:00,3.0767016879558464,0.3561515993726149,15329.1,43259.87,1079.67,5398.34,1819.12,65806.44,0.0,COP,PM003001,170600028,SEBASTIAN,PVI-COMPRESOR MORRIS GEA-ELE-3M,C
4006775907_A1,10048851,COMPRESOR DE TORNILLO MORRIS GEA,PM,Baja,Abierta,2025-08-09T16:00:00,2025-09-13,2025-08-12T00:00:00,3.420281789093601,0.3956023984410553,62407.76,21696.23,492.69,2463.46,351.11,86918.56,0.0,COP,PM003001,170600028,SEBASTIAN,PVI-COMPRESOR MORRIS GEA-MEC-1S,C
4006715248_A1,10047605,VAL SEG OIL POT INTERCOOLER SIST FRICK,PM,Baja,Abierta,2025-08-10T11:00:00,2025-09-16,2025-08-12T00:00:00,1.8126655660419704,0.9832207436977556,22993.02,17415.49,2432.48,12162.41,392.79,52963.7,0.0,COP,PM003001,170600028,ESTEBAN,PVI_VAL_OIL_POT_INTERCOOLER_FRICK,C
4006715246_A1,10047603,VAL SEG OIL POT RECIRCULADOR SIST FRICK,PM,Baja,Abierta,2025-08-11T14:00:00,2025-09-15,2025-08-12T00:00:00,2.052887527576913,0.5488931687728159,109950.96,48380.47,690.32,3451.61,4779.47,166562.5,0.0,COP,PM003001,170600028,ESTEBAN,PVI_VAL_OIL_POT_RECIRCULADOR FRICK,C
4006715245_A1,10047604,VAL SEG TANQUE SALMUERA STARFROST,PM,Baja,Abierta,2025-08-09T12:00:00,2025-09-15,2025-08-12T00:00:00,2.1773003876455976,0.5402547917453981,99712.78,63719.16,5449.65,27248.25,6512.58,197192.78,0.0,COP,PM003001,170600028,ESTEBAN,PVI_VAL_SEG_TANQUE_SALMUERA_STARFROST,C
4006715264_A1,10048994,TORRE CONDENSADORA 1,PM,Baja,Abierta,2025-08-10T16:00:00,2025-09-16,2025-08-12T00:00:00,2.5027531723985184,0.1132747980850071,67795.2,21861.14,3853.53,19267.63,462.42,109386.4,0.0,COP,PM003001,170600028,ESTEBAN,PVI_TORRE CONDENSADORA 1,C
4006786750_A1,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-08-11T12:00:00,2025-09-17,2025-08-13T00:00:00,3.8997742267234368,0.8918369156432583,72020.59,19072.51,2544.83,12724.15,13.66,103830.9,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006742682_A1,10048856,COMPRESOR DE TORNILLO 5 GEA,PM,Baja,Cerrada,2025-08-11T21:00:00,2025-09-16,2025-08-13T00:00:00,2.59452094463994,0.2639314594556844,108459.78,12100.88,4763.4,23817.01,17109.57,161487.25,0.0,COP,PM003001,170600028,ESTEBAN,PVI-COMPRESOR GEA 5-MEC-1S,C
4006386464_A1,10047552,OIL POT RECIRCULADOR IQF SCANICO,PM,Baja,Cerrada,2025-08-12T11:00:00,2025-09-17,2025-08-13T00:00:00,3.1218374459606104,0.8961130862019417,33137.34,137776.79,7312.91,36564.55,22384.04,229862.73,0.0,COP,PM003001,170600028,JOSE,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006709094_A1,10048852,COMPRESOR FRICK DE ALTA 1,PM,Baja,Cerrada,2025-08-11T06:00:00,2025-09-17,2025-08-14T00:00:00,4.799228297786065,0.2308783019130846,84033.75,105065.99,5330.26,26651.29,11733.45,227484.48,0.0,COP,PM003001,170600028,JOSE,PVI-COMPRESOR FRICK DE ALTA 1-MEC-1M,C
4006775905_A1,10048852,COMPRESOR FRICK DE ALTA 1,PM,Baja,Cerrada,2025-08-11T16:00:00,2025-09-15,2025-08-14T00:00:00,3.143736028938574,0.1323460781210077,27534.45,2797.65,6992.1,34960.5,2133.86,67426.46,0.0,COP,PM003001,170600028,JOSE,PVI-COMPRESOR FRICK DE ALTA 1-MEC-1S,C
4006715247_A1,10047602,VAL SEG RECIBIDOR LIQUIDO TÚNELES,PM,Baja,Cerrada,2025-08-12T02:00:00,2025-09-18,2025-08-14T00:00:00,4.237515568467087,1.0640214059625392,46617.99,36684.19,301.61,1508.04,4724.34,89534.56,0.0,COP,PM003001,170600028,JUAN,PVI_VAL_RECIBIDOR_LIQUIDO_TUNELES,C
4006709097_A1,10048860,COMPRESOR FRICK DE ALTA 2,PM,Baja,Cerrada,2025-08-12T19:00:00,2025-09-17,2025-08-14T00:00:00,2.5663823199901232,0.1588428418203325,61099.74,38730.56,488.48,2442.43,199.83,102472.55,0.0,COP,PM003001,170600028,JUAN,PVI-COMPRESOR FRICK DE ALTA 2-MEC-1M,C
4006775910_A1,10048860,COMPRESOR FRICK DE ALTA 2,PM,Baja,Cerrada,2025-08-11T13:00:00,2025-09-16,2025-08-14T00:00:00,3.29456244213237,0.1465897168975427,42766.86,37161.3,8300.21,41501.06,107.7,121536.92,0.0,COP,PM003001,170600028,JUAN,PVI-COMPRESOR FRICK DE ALTA 2-MEC-1S,C
4006742700_A1,10048855,COMPRESOR DE TORNILLO 6 GEA,PM,Baja,Cerrada,2025-08-12T09:00:00,2025-09-17,2025-08-14T00:00:00,2.549977945089419,0.6982122703323711,110177.93,32411.15,3766.3,18831.48,16.63,161437.2,0.0,COP,PM003001,170600028,JUAN,PVI-COMPRESOR GEA 6-MEC-1S,C
4006739147_A1,10048873,SISTEMA DE ENFRIAMIENTO SCAMBRINE,PM,Baja,Cerrada,2025-08-12T16:00:00,2025-09-17,2025-08-14T00:00:00,3.1609669240994376,1.035682736174661,58623.47,18647.76,2404.64,12023.18,35452.49,124746.9,0.0,COP,PM003001,170600027,MATEO,PVD_SISTEMA DE ENFRIAMIENTO SCAMBRINE,C
4006739146_A1,10048873,SISTEMA DE ENFRIAMIENTO SCAMBRINE,PM,Baja,Cerrada,2025-08-13T16:00:00,2025-09-17,2025-08-15T00:00:00,4.340308137457395,0.2221542308400734,12230.26,27465.37,4410.85,22054.27,149.24,61899.14,0.0,COP,PM003001,170600027,MATEO,PVI_SISTEMA DE ENFRIAMIENTO SCAMBRINE,C
4006775946_A1,10047543,RECIBIDOR LIQUIDO SIST FRICK,PM,Baja,Cerrada,2025-08-14T07:00:00,2025-09-18,2025-08-15T00:00:00,1.772679576807651,0.3565928646632622,14782.07,98586.84,3084.99,15424.92,309.17,129103.0,0.0,COP,PM003001,170600028,MATEO,PVI-TANQUE RECIBIDOR FRICK-MEC-7D,C
4006739113_A1,10047541,RECIRCULADOR 2 IQF SCANICO,PM,Baja,Cerrada,2025-08-14T17:00:00,2025-09-18,2025-08-15T00:00:00,3.934423643545857,0.7352806704011144,44295.82,74408.28,4265.52,21327.6,8198.13,148229.83,0.0,COP,PM003001,170600028,PABLO,PVI_RECIRCULADOR 2 IQF SCANICO,C
4006775911_A1,10047540,RECIRCULADOR IQF STARFROST,PM,Baja,Cerrada,2025-08-13T08:00:00,2025-09-17,2025-08-15T00:00:00,3.737735602332278,0.7912631816325942,47494.9,9861.77,985.52,4927.57,2241.09,64525.34,0.0,COP,PM003001,170600038,PABLO,PVI-RECIRCULADOR FRICK-MEC-1S,C
4006775956_A1,10047540,RECIRCULADOR IQF STARFROST,PM,Baja,Cerrada,2025-08-12T08:00:00,2025-09-17,2025-08-15T00:00:00,2.9058500443032056,0.4137931445399133,154967.23,74169.17,4275.9,21379.5,6217.74,256733.64,0.0,COP,PM003001,170600038,PABLO,PVI-RECIRCULADOR FRICK-MEC-7D,C
4006775877_A1,10048861,COMPRESOR DE TORNILLO 1 GEA,PM,Baja,Cerrada,2025-08-14T19:00:00,2025-09-20,2025-08-15T00:00:00,2.053942145611545,0.0968296871577624,21068.04,32131.04,1625.34,8126.7,645.71,61971.48,0.0,COP,PM003001,170600028,PABLO,PVL_PVI_COMPRESOR DE TORNILLO 1 GEA,C
4006742711_A1,10047732,TANQUE SEPARADOR DE LIQUIDO RECIRCULADOR,PM,Baja,Cerrada,2025-08-13T11:00:00,2025-09-18,2025-08-16T00:00:00,3.572129507713869,0.0145967245127141,110652.9,74748.55,1456.72,7283.6,28518.21,221203.26,0.0,COP,PM003001,170600028,PABLO,QPM_DCs,C
4006742708_A1,10047737,RECIRCULADOR TUNELES,PM,Baja,Cerrada,2025-08-13T13:00:00,2025-09-18,2025-08-16T00:00:00,2.9705072909361974,0.2258231267460443,26336.05,7440.71,7045.85,35229.28,5932.8,74938.84,0.0,COP,PM003001,170600028,PABLO,QPM_DCs,C
4006742706_A1,10047540,RECIRCULADOR IQF STARFROST,PM,Baja,Cerrada,2025-08-15T04:00:00,2025-09-21,2025-08-16T00:00:00,3.732676211354704,0.1202221867845396,151470.62,41394.89,4775.71,23878.57,61.18,216805.26,0.0,COP,PM003001,170600038,PABLO,QPM_DCs,C
4006742705_A1,10047578,TANQUE ECONOMIZER,PM,Baja,Cerrada,2025-08-14T03:00:00,2025-09-19,2025-08-16T00:00:00,3.521852145523443,0.2770785271706828,108346.43,111324.94,1043.86,5219.3,976.22,225866.88,0.0,COP,PM003001,170600028,PABLO,QPM_DCs,C
4006742702_A1,10047738,TANQUE RECIRCULADO DE BAJA IQF SCANICO,PM,Baja,Cerrada,2025-08-15T12:00:00,2025-09-19,2025-08-16T00:00:00,5.101778891320915,0.0914397423485786,200926.53,31396.82,4824.75,24123.75,528.71,256975.8,0.0,COP,PM003001,170600028,PABLO,QPM_DCs,C
4006715263_A1,10048869,COMPRESOR 2 CUARTO WIP,PM,Baja,Cerrada,2025-08-15T18:00:00,2025-09-21,2025-08-18T00:00:00,3.260644372526976,0.6198329656971512,103574.72,21058.85,6298.77,31493.85,32532.26,188659.68,0.0,COP,PM003001,170600038,ANDRES,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006784500_A1,10048869,COMPRESOR 2 CUARTO WIP,PM,Baja,Cerrada,2025-08-15T22:00:00,2025-09-20,2025-08-18T00:00:00,2.476502507378135,0.6019774625238028,162991.67,7512.28,7564.07,37820.33,3379.57,211703.86,0.0,COP,PM003001,170600038,ANDRES,MTTO BASADO EN CONDICIÓN_SEMANAL,C
4006789829_A1,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Cerrada,2025-08-16T22:00:00,2025-09-21,2025-08-18T00:00:00,3.679275634956316,0.6230257718275465,174370.24,25308.41,1207.93,6039.64,94.84,205813.14,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS 1S,C
4006789831_A1,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Cerrada,2025-08-18T19:00:00,2025-09-23,2025-08-19T00:00:00,3.719996683971765,0.1442106340545667,102836.63,94299.96,1110.64,5553.2,10784.61,213474.39,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006789830_A1,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Cerrada,2025-08-16T03:00:00,2025-09-21,2025-08-19T00:00:00,4.859187575240437,1.035504199045851,10131.89,50612.42,222.5,1112.49,12738.87,74595.67,0.0,COP,PM003001,170600038,ESTEBAN,PVL_TORRE CONDENSADORA MORRIS 1M,C
4006386465_A1,10047551,OIL POT RECIRCULADOR TUNELES,PM,Baja,Cerrada,2025-08-17T16:00:00,2025-09-21,2025-08-19T00:00:00,4.335111245914579,0.6947994466428024,83892.69,20920.57,3053.84,15269.21,30753.24,150835.7,0.0,COP,PM003001,170600028,JOSE,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006789825_A1,10053713,INTERCAMBIADOR DE PLACAS LZWII-4ED,PM,Baja,Cerrada,2025-08-16T08:00:00,2025-09-21,2025-08-19T00:00:00,3.856871059149509,0.7818510466136726,70688.62,70744.36,1256.44,6282.22,111.91,147827.11,0.0,COP,PM003001,170600038,MATEO,PVI_INTERCAMBIADOR DE PLACAS LZWII-4ED,C
4006789824_A1,10053713,INTERCAMBIADOR DE PLACAS LZWII-4ED,PM,Baja,Cerrada,2025-08-16T23:00:00,2025-09-22,2025-08-19T00:00:00,4.963302891219562,0.1920200455856031,30463.89,46502.0,21973.68,109868.43,30179.59,217013.92,0.0,COP,PM003001,170600038,MATEO,TERMOGRAFIA_3M,C
4006785532_A1,10048858,COMPRESOR DE TORNILLO 3 GEA,PM,Baja,Cerrada,2025-08-17T16:00:00,2025-09-21,2025-08-20T00:00:00,2.311236945677149,0.1612868497415145,72782.16,39426.5,5068.29,25341.43,700.97,138251.07,0.0,COP,PM003001,170600028,ANDRES,PVI_ COMPRESOR DE TORNILLO 3 GEA,C
4006785558_A1,10049187,COMPRESOR 1 CUARTO WIP,PM,Baja,Cerrada,2025-08-17T18:00:00,2025-09-22,2025-08-20T00:00:00,2.860248467250252,0.870690793060124,50880.3,75520.99,1830.17,9150.85,776.8,136328.94,0.0,COP,PM003001,170600038,ANDRES,MTTO BASADO EN CONDICIÓN_SEMANAL,C
4006785533_A1,10048857,COMPRESOR DE TORNILLO 4 GEA,PM,Baja,Cerrada,2025-08-19T10:00:00,2025-09-23,2025-08-20T00:00:00,2.573424058594475,0.3504079118966897,106877.05,24321.72,605.54,3027.7,19017.4,153243.87,0.0,COP,PM003001,170600028,ANDRES,PVI_ COMPRESOR DE TORNILLO 4 GEA,C
4006785530_A1,10048851,COMPRESOR DE TORNILLO MORRIS GEA,PM,Baja,Cerrada,2025-08-18T22:00:00,2025-09-23,2025-08-20T00:00:00,3.110190196844232,0.2813542227144169,42724.65,59509.88,284.64,1423.2,6757.99,110415.73,0.0,COP,PM003001,170600028,SEBASTIAN,PVI_COMPRESOR DE TORNILLO MORRIS GEA,C
4006785534_A1,10048856,COMPRESOR DE TORNILLO 5 GEA,PM,Baja,Abierta,2025-08-19T14:00:00,2025-09-24,2025-08-21T00:00:00,2.123313852443691,0.5384096751431987,18654.87,22490.33,1350.03,6750.15,27690.49,75585.85,0.0,COP,PM003001,170600028,ESTEBAN,PVI_ COMPRESOR DE TORNILLO 5 GEA,C
4006791832_A1,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-08-19T12:00:00,2025-09-25,2025-08-21T00:00:00,4.135150946814404,0.6489143501807958,74251.4,25091.17,10081.3,50406.5,216.33,149965.4,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006785531_A1,10048859,COMPRESOR DE TORNILLO 2 GEA,PM,Baja,Abierta,2025-08-20T20:00:00,2025-09-24,2025-08-21T00:00:00,3.2777773029012267,0.8800823576115775,51539.82,51095.74,3544.43,17722.16,994.94,121352.65,0.0,COP,PM003001,170600028,JOSE,PVI_ COMPRESOR DE TORNILLO 2 GEA,C
4006785564_A1,10048859,COMPRESOR DE TORNILLO 2 GEA,PM,Baja,Abierta,2025-08-19T09:00:00,2025-09-23,2025-08-21T00:00:00,2.029193705497342,0.3704999335655949,67889.06,3276.21,6515.73,32578.63,3028.6,106772.51,0.0,COP,PM003001,170600028,JOSE,PVL_PVI_COMPRESOR DE TORNILLO 2 GEA,C
4006792529_A1,10048869,COMPRESOR 2 CUARTO WIP,CM,Media,Cerrada,2025-08-22T13:00:00,,2025-08-23T00:00:00,5.892434898363359,7.1060786452854,304.88,131.32,1.76,8.81,103.3,548.31,498.623,COP,PM003001,170600038,JUAN,Inyección de refrigerante R507 en compre,B
4006392957_A1,10047548,OIL POT INTERCAMBIADOR PLACA AGUA SALMUE,PM,Baja,Cerrada,2025-08-20T19:00:00,2025-09-25,2025-08-23T00:00:00,2.484420918792458,1.3501443047510095,30175.81,88506.15,234.82,1174.11,12886.17,132742.24,0.0,COP,PM003001,170600028,PABLO,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006392954_A1,10047547,OIL POT TANQUE LIQUIDO SCAN BRINE,PM,Baja,Cerrada,2025-08-20T23:00:00,2025-09-26,2025-08-23T00:00:00,3.8135138474501953,0.0253106541826491,20939.64,72983.1,969.42,4847.09,2733.07,101502.89,0.0,COP,PM003001,170600028,PABLO,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006785529_A1,10048861,COMPRESOR DE TORNILLO 1 GEA,PM,Baja,Cerrada,2025-08-20T06:00:00,2025-09-26,2025-08-23T00:00:00,4.338126567894381,0.7534390978075525,66976.07,58809.03,1508.86,7544.29,913.84,134243.25,0.0,COP,PM003001,170600028,PABLO,PVI_COMPRESOR DE TORNILLO 1 GEA,C
4006786598_A1,10048858,COMPRESOR DE TORNILLO 3 GEA,PM,Baja,Cerrada,2025-08-21T19:00:00,2025-09-25,2025-08-24T00:00:00,5.4967308916917865,0.6792814358648432,51265.72,59893.15,16103.04,80515.18,1536.06,193210.12,0.0,COP,PM003001,170600028,ANDRES,PVL_PVI_COMPRESOR DE TORNILLO 3 GEA,C
4006786599_A1,10048857,COMPRESOR DE TORNILLO 4 GEA,PM,Baja,Cerrada,2025-08-22T21:00:00,2025-09-26,2025-08-24T00:00:00,6.41386246600733,0.126292408675044,27686.9,21645.85,907.02,4535.07,41461.31,95329.13,0.0,COP,PM003001,170600028,ANDRES,PVL_COMPRESOR DE TORNILLO 4 GEA,C
4006794642_A1,10053714,PURGADOR DE GASES IQF STARFROST,PM,Baja,Cerrada,2025-08-21T03:00:00,2025-09-27,2025-08-24T00:00:00,3.914409433275997,0.1200012724643015,27478.62,73557.38,14820.32,74101.58,64167.94,239305.52,0.0,COP,PM003001,170600028,ANDRES,PVI-PURGADORES DE GASES IQF STARFROST,C
4006794788_A1,10049187,COMPRESOR 1 CUARTO WIP,CM,Media,Cerrada,2025-08-23T18:00:00,,2025-08-25T00:00:00,9.535859827159763,8.634851122309042,8.82,1.1,0.07,0.34,0.19,10.45,10.15,COP,PM003001,170600038,SEBASTIAN,CAMBIO DE CAPACITOR DE ARRANQUE POR DAÑO,B
4006794592_A1,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-08-24T00:00:00,2025-09-28,2025-08-25T00:00:00,2.510461879968136,0.4576481890006554,55842.38,43701.61,1626.88,8134.39,45006.77,152685.15,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006392956_A1,10047549,OIL POT TANQUE INTERCOOLER SIST FRICK,PM,Baja,Abierta,2025-08-22T07:00:00,2025-09-28,2025-08-25T00:00:00,1.3679537192686908,1.1572662500877025,43387.91,10654.38,8011.29,40056.42,23213.87,117312.58,0.0,COP,PM003001,170600028,MATEO,MTTO BASADO EN CONDICIÓN_MENSUAL,C
4006794643_A1,10053715,PURGADOR DE GASES IQF SCANICO,PM,Baja,Abierta,2025-08-23T21:00:00,2025-09-27,2025-08-25T00:00:00,3.767711462343836,0.6008414708817009,84578.29,66370.5,1386.11,6930.52,2867.54,160746.85,0.0,COP,PM003001,170600028,PABLO,PVI-PURGADORES DE GASES IQF SCANICO,C
4006802062_A1,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-08-24T18:00:00,2025-09-30,2025-08-25T00:00:00,2.687058904689674,0.6929762508512449,188936.52,26510.72,5583.89,27919.43,2247.05,245613.72,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006789828_A1,10048856,COMPRESOR DE TORNILLO 5 GEA,PM,Baja,Abierta,2025-08-23T14:00:00,2025-09-27,2025-08-25T00:00:00,3.084642739820315,0.5855331826172333,96802.29,67226.39,3171.52,15857.57,18336.86,198223.11,0.0,COP,PM003001,170600028,ESTEBAN,PVL_PVI_COMPRESOR DE TORNILLO 5 GEA,C
4006810749_A1,10048991,TORRE CONDENSADORA MORRIS,PM,Baja,Abierta,2025-08-22T15:00:00,2025-09-27,2025-08-25T00:00:00,2.887903200940192,0.3339781420969591,65458.03,47549.93,8134.56,40672.78,8829.63,162510.38,0.0,COP,PM003001,170600038,ESTEBAN,PVI_TORRE CONDENSADORA MORRIS_DIARIO,C
4006737354_A1,10048859,COMPRESOR DE TORNILLO 2 GEA,CM,Media,Cerrada,2025-08-25T10:00:00,,2025-08-26T00:00:00,6.260549042945772,4.678728573383247,267.14,322.93,12.79,63.92,40.89,694.88,712.991,COP,PM003001,170600028,JOSE,CAMBIO FILTRO ENTRADA ACEITE COMP GEA 2,B
4006737355_A1,10048994,TORRE CONDENSADORA 1,CM,Media,Cerrada,2025-08-24T15:00:00,,2025-08-26T00:00:00,7.965479022046115,5.05926814302715,304.88,205.86,15.3,76.5,66.31,653.56,662.284,COP,PM003001,170600028,JOSE,DESMONTE Y MTTO BOMBA RECIR AGUA TORRE 1,B
